date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2022-09-15,IT_78_CS,170.0,,,,156025.0,,,
2022-09-15,IT_78_CZ,97.0,,,,93378.0,,,
2022-09-15,IT_78_KR,85.0,,,,54936.0,,,
2022-09-15,IT_78_RC,135.0,,,,189219.0,,,
2022-09-15,IT_78_VV,31.0,,,,48338.0,,,
2022-09-15,IT_82,959.0,7.0,0.0,10578.0,1635273.0,12174.0,1585949.0,15014753.0
2022-09-15,IT_82_AG,43.0,,,,128846.0,,,
2022-09-15,IT_82_CL,41.0,,,,88715.0,,,
2022-09-15,IT_82_CT,207.0,,,,383748.0,,,
2022-09-15,IT_82_EN,25.0,,,,45733.0,,,
2022-09-15,IT_82_ME,174.0,,,,230872.0,,,
2022-09-15,IT_82_PA,247.0,,,,376812.0,,,
2022-09-15,IT_82_RG,51.0,,,,112844.0,,,
2022-09-15,IT_82_SR,99.0,,,,144971.0,,,
2022-09-15,IT_82_TP,72.0,,,,122732.0,,,
2022-09-15,IT_88,304.0,4.0,530.0,2414.0,444181.0,2746.0,436389.0,5070169.0
2022-09-15,IT_88_CA,79.0,,,,128624.0,,,
2022-09-15,IT_88_NU,40.0,,,,59062.0,,,
2022-09-15,IT_88_OR,41.0,,,,49250.0,,,
2022-09-15,IT_88_SS,64.0,,,,117497.0,,,
2022-09-15,IT_88_SU,80.0,,,,89734.0,,,
2022-09-15,IT_BZ,323.0,0.0,168.0,1951.0,258230.0,1533.0,254702.0,5357224.0
2022-09-15,IT_TN,273.0,1.0,246.0,1549.0,207550.0,1594.0,203965.0,2824009.0
2022-09-13,JE,0.0,0.0,,,59270.0,137.0,,
2022-09-13,JM,0.0,1.0,,2223.0,150909.0,3286.0,,1124299.0
2022-09-13,JO,0.0,0.0,,42668.0,1742256.0,14114.0,,16803235.0
2022-09-14,JP,100249.0,192.0,,138240.0,19803009.0,43169.0,,53504941.0
2022-09-14,JP_01,3721.0,5.0,,,685382.0,2523.0,,
2022-09-14,JP_02,837.0,1.0,,,150150.0,268.0,,
2022-09-14,JP_03,794.0,4.0,,,102259.0,181.0,,
2022-09-14,JP_04,1295.0,6.0,,,242624.0,362.0,,
2022-09-14,JP_05,750.0,2.0,,,88151.0,198.0,,
2022-09-14,JP_06,1198.0,0.0,,,67913.0,178.0,,
2022-09-14,JP_07,1471.0,4.0,,,172679.0,255.0,,
2022-09-14,JP_08,2070.0,5.0,,,348567.0,634.0,,
2022-09-14,JP_09,1339.0,6.0,,,209444.0,471.0,,
2022-09-14,JP_10,1440.0,1.0,,,207963.0,457.0,,
2022-09-14,JP_11,6039.0,18.0,,,1130692.0,2304.0,,
2022-09-14,JP_12,4416.0,14.0,,,865726.0,2450.0,,
2022-09-14,JP_13,10593.0,16.0,,,3023768.0,5691.0,,
2022-09-14,JP_14,5139.0,10.0,,,1353624.0,2910.0,,
2022-09-14,JP_15,1632.0,0.0,,,214186.0,139.0,,
2022-09-14,JP_16,1053.0,1.0,,,114549.0,168.0,,
2022-09-14,JP_17,1034.0,1.0,,,154959.0,271.0,,
2022-09-14,JP_18,930.0,0.0,,,109145.0,95.0,,
2022-09-14,JP_19,468.0,2.0,,,92152.0,145.0,,
2022-09-14,JP_20,1479.0,0.0,,,188086.0,327.0,,
2022-09-14,JP_21,1519.0,0.0,,,273584.0,543.0,,
2022-09-14,JP_22,3507.0,3.0,,,458568.0,723.0,,
2022-09-14,JP_23,7155.0,13.0,,,1312639.0,2778.0,,
2022-09-14,JP_24,2291.0,5.0,,,240750.0,500.0,,
2022-09-14,JP_25,1209.0,1.0,,,223626.0,303.0,,
2022-09-14,JP_26,2575.0,7.0,,,453794.0,987.0,,
2022-09-14,JP_27,7719.0,17.0,,,1961582.0,6281.0,,
2022-09-14,JP_28,4572.0,7.0,,,926209.0,2786.0,,
2022-09-14,JP_29,1414.0,2.0,,,214022.0,513.0,,
2022-09-14,JP_30,661.0,0.0,,,122766.0,236.0,,
2022-09-14,JP_31,273.0,0.0,,,55434.0,67.0,,
2022-09-14,JP_32,402.0,0.0,,,70983.0,88.0,,
2022-09-14,JP_33,1812.0,0.0,,,243078.0,387.0,,
2022-09-14,JP_34,3095.0,8.0,,,415588.0,710.0,,
2022-09-14,JP_35,936.0,3.0,,,145930.0,368.0,,
2022-09-14,JP_36,648.0,0.0,,,84976.0,162.0,,
2022-09-14,JP_37,1000.0,0.0,,,133933.0,274.0,,
2022-09-14,JP_38,908.0,0.0,,,141386.0,282.0,,
2022-09-14,JP_39,759.0,4.0,,,89432.0,285.0,,
2022-09-14,JP_40,2688.0,7.0,,,990373.0,1872.0,,
2022-09-14,JP_41,586.0,2.0,,,140493.0,214.0,,
2022-09-14,JP_42,760.0,1.0,,,188606.0,313.0,,
2022-09-14,JP_43,1466.0,0.0,,,268007.0,605.0,,
2022-09-14,JP_44,771.0,2.0,,,166482.0,331.0,,
2022-09-14,JP_45,1148.0,3.0,,,181514.0,337.0,,
2022-09-14,JP_46,1853.0,4.0,,,283469.0,507.0,,
2022-09-14,JP_47,824.0,7.0,,,493766.0,690.0,,
2022-09-13,KE,1.0,0.0,,2868.0,338308.0,5675.0,,3728165.0
2021-01-28,KE_01,0.0,,,,193.0,,,
2020-12-25,KE_02,0.0,,,,250.0,,,
2021-01-28,KE_03,0.0,,,,694.0,,,
2021-01-28,KE_04,0.0,,,,1927.0,,,
2021-01-28,KE_05,0.0,,,,77.0,,,
2021-01-28,KE_06,0.0,,,,396.0,,,
2021-01-28,KE_07,0.0,,,,491.0,,,
2021-01-28,KE_08,0.0,,,,224.0,,,
2020-12-04,KE_09,0.0,,,,147.0,,,
2021-01-28,KE_10,0.0,,,,1992.0,,,
2021-01-28,KE_11,0.0,,,,638.0,,,
2021-01-28,KE_12,0.0,,,,1013.0,,,
2021-01-28,KE_13,0.0,,,,3749.0,,,
2021-01-28,KE_14,0.0,,,,1542.0,,,
2021-01-28,KE_15,0.0,,,,311.0,,,
2020-10-24,KE_16,18.0,,,,422.0,,,
2021-01-28,KE_17,0.0,,,,1341.0,,,
2021-01-28,KE_18,0.0,,,,747.0,,,
2021-01-28,KE_19,0.0,,,,208.0,,,
2021-01-28,KE_20,0.0,,,,552.0,,,
2021-01-28,KE_21,0.0,,,,317.0,,,
2021-01-28,KE_22,0.0,,,,1676.0,,,
2021-01-28,KE_23,0.0,,,,321.0,,,
2021-01-28,KE_24,0.0,,,,43.0,,,
2021-01-28,KE_25,0.0,,,,80.0,,,
2021-01-28,KE_26,0.0,,,,688.0,,,
2021-01-28,KE_27,0.0,,,,534.0,,,
2021-01-28,KE_28,0.0,,,,4764.0,,,
2021-01-28,KE_29,0.0,,,,417.0,,,
2021-01-28,KE_30,0.0,,,,27495.0,,,
2021-01-28,KE_31,0.0,,,,3284.0,,,
2021-01-28,KE_32,0.0,,,,262.0,,,
2021-01-28,KE_33,0.0,,,,349.0,,,
2021-01-28,KE_34,0.0,,,,142.0,,,
2021-01-28,KE_35,0.0,,,,257.0,,,
2021-01-28,KE_36,0.0,,,,705.0,,,
2020-12-04,KE_37,0.0,,,,95.0,,,
2021-01-28,KE_38,0.0,,,,277.0,,,
2020-12-04,KE_39,0.0,,,,213.0,,,
2020-12-04,KE_40,0.0,,,,44.0,,,
2021-01-28,KE_41,0.0,,,,115.0,,,
2021-01-28,KE_42,0.0,,,,536.0,,,
2021-01-28,KE_43,0.0,,,,584.0,,,
2021-01-28,KE_44,0.0,,,,1528.0,,,
2021-01-28,KE_45,0.0,,,,113.0,,,
2021-01-28,KE_46,0.0,,,,37.0,,,
2021-01-28,KE_47,0.0,,,,83.0,,,
2022-09-13,KG,0.0,0.0,,,205920.0,2991.0,,
2022-09-13,KH,4.0,0.0,,3334.0,137739.0,3056.0,,2977609.0
2022-09-14,KI,0.0,0.0,,,3430.0,13.0,,
2022-09-13,KM,0.0,0.0,,,8467.0,160.0,,100289.0
2022-09-13,KN,0.0,0.0,,87.0,6536.0,46.0,,94440.0
2022-09-13,KP,0.0,0.0,,1558.0,0.0,0.0,,182968.0
2022-09-13,KR,71471.0,72.0,,145445.0,24264470.0,27665.0,,100269452.0
2020-09-09,KR_11,48.0,0.0,,,4520.0,10.0,,
2020-09-09,KR_26,1.0,0.0,,,336.0,3.0,,
2020-09-09,KR_27,1.0,0.0,,,7104.0,162.0,,
2020-09-09,KR_28,5.0,0.0,,,806.0,2.0,,
2020-09-09,KR_29,5.0,0.0,,,465.0,2.0,,
2020-09-09,KR_30,11.0,0.0,,,329.0,2.0,,
2020-09-09,KR_31,4.0,0.0,,,125.0,1.0,,
2020-09-09,KR_41,50.0,0.0,,,3788.0,29.0,,
2020-09-09,KR_42,2.0,0.0,,,211.0,3.0,,
2020-09-09,KR_43,3.0,,,,149.0,,,
2020-09-09,KR_44,12.0,,,,390.0,,,
2020-09-09,KR_45,1.0,,,,96.0,,,
2020-09-09,KR_46,2.0,,,,166.0,,,
2020-09-09,KR_47,3.0,0.0,,,1478.0,50.0,,
2020-09-09,KR_48,1.0,,,,259.0,,,
2020-09-09,KR_49,2.0,,,,51.0,,,
2020-09-08,KR_50,2.0,,,,76.0,,,
2022-09-13,KW,0.0,0.0,,8163.0,657745.0,2563.0,,8208880.0
2022-09-13,KY,165.0,2.0,,2691.0,30545.0,31.0,,9358.0
2022-09-13,KZ,181.0,0.0,,52729.0,1482094.0,19047.0,,11965068.0
2022-09-13,LA,93.0,0.0,,671.0,215157.0,757.0,,1030237.0
2022-09-13,LB,217.0,2.0,,14038.0,1213200.0,10650.0,,4731376.0
2022-09-13,LC,0.0,0.0,,117.0,28959.0,393.0,,208560.0
2022-09-14,LI,5.0,0.0,16.0,0.0,19390.0,86.0,19193.0,120587.0
2022-09-13,LK,0.0,0.0,,1111.0,670519.0,16737.0,,7691045.0
2022-09-13,LR,0.0,0.0,,,7929.0,294.0,,139824.0
2022-09-13,LS,0.0,0.0,,553.0,34287.0,704.0,,459732.0
2022-09-13,LT,1525.0,2.0,,136.0,1232367.0,9301.0,,8718186.0
2022-09-13,LU,198.0,0.0,,2293.0,288527.0,1126.0,,4299901.0
2022-09-13,LV,1419.0,1.0,,2035.0,912002.0,5965.0,,7263566.0
2022-09-13,LY,20.0,0.0,,1351.0,506909.0,6437.0,,
2020-09-24,LY_BA,0.0,0.0,0.0,,962.0,26.0,541.0,
2020-09-24,LY_BW,33.0,0.0,17.0,,312.0,10.0,218.0,
2020-09-24,LY_JA_BY,0.0,0.0,0.0,,22.0,0.0,20.0,
2020-07-23,LY_JG_KK,0.0,0.0,0.0,,4.0,0.0,0.0,
2020-09-24,LY_JG_ZI,25.0,1.0,36.0,,1801.0,36.0,1135.0,
2020-08-28,LY_JI,2.0,0.0,0.0,,32.0,0.0,0.0,
2020-07-24,LY_JU,0.0,1.0,0.0,,23.0,3.0,0.0,
2020-09-24,LY_KF,5.0,0.0,7.0,,207.0,15.0,135.0,
2020-09-24,LY_KH,1.0,0.0,8.0,,874.0,14.0,471.0,
2020-09-24,LY_MB_MA,2.0,0.0,0.0,,106.0,3.0,66.0,
2020-08-10,LY_MJ_AB,0.0,0.0,0.0,,10.0,0.0,0.0,
2020-09-24,LY_MS,15.0,0.0,7.0,,3069.0,66.0,761.0,
2020-08-10,LY_NL_KA,0.0,0.0,0.0,,1.0,0.0,0.0,
2020-09-24,LY_NQ_ZU,33.0,1.0,0.0,,291.0,6.0,65.0,
2020-09-24,LY_SB,2.0,0.0,22.0,,1200.0,44.0,1021.0,
2020-08-14,LY_SR_BJ,0.0,0.0,0.0,,12.0,2.0,0.0,
2020-09-24,LY_ST,0.0,0.0,0.0,,218.0,6.0,137.0,
2020-09-24,LY_TB,317.0,0.0,382.0,,13586.0,20.0,7972.0,
2020-09-24,LY_TB_JN,35.0,0.0,0.0,,1093.0,1.0,435.0,
2020-08-14,LY_TB_QS,0.0,0.0,0.0,,3.0,0.0,0.0,
2020-09-24,LY_WA_AJ,7.0,0.0,0.0,,367.0,21.0,189.0,
2020-09-02,LY_WS,9.0,0.0,0.0,,262.0,9.0,0.0,
2020-09-24,LY_ZA,31.0,0.0,5.0,,759.0,13.0,361.0,
2020-09-24,LY_ZL,4.0,0.0,1.0,,255.0,2.0,180.0,
2022-09-13,MA,21.0,0.0,,4632.0,1264711.0,16276.0,,11738659.0
2022-09-13,MC,9.0,0.0,,,14471.0,63.0,,
2022-09-13,MD,0.0,0.0,,2711.0,583183.0,11808.0,,
2022-09-13,ME,169.0,0.0,,,277805.0,2778.0,,
2022-09-13,MG,0.0,0.0,,693.0,66652.0,1410.0,,451753.0
2022-09-14,MH,3.0,0.0,,392.0,15180.0,17.0,,3184.0
2022-09-13,MK,141.0,1.0,,1124.0,341889.0,9516.0,,2074132.0
2022-09-13,ML,55.0,0.0,,605.0,32385.0,739.0,,708110.0
2022-09-13,MM,0.0,0.0,,16383.0,617739.0,19444.0,,8332037.0
2022-09-13,MN,0.0,0.0,,4118.0,981618.0,2130.0,,7408778.0
2022-09-02,MO,0.0,0.0,2.0,,793.0,6.0,787.0,
2022-09-13,MP,0.0,0.0,,7.0,13155.0,40.0,,59110.0
2022-09-13,MQ,0.0,0.0,,,219529.0,1036.0,,
2022-09-13,MR,0.0,0.0,,1362.0,62778.0,993.0,,998154.0
2022-09-13,MS,50.0,0.0,,,1326.0,8.0,,
2022-09-13,MT,25.0,0.0,,1892.0,114348.0,803.0,,1950858.0
2022-09-13,MU,0.0,0.0,,,260947.0,1024.0,,1282782.0
2022-09-13,MV,0.0,0.0,,2103.0,184966.0,308.0,,2211113.0
2022-09-13,MW,0.0,0.0,,490.0,87842.0,2675.0,,589303.0
2022-09-14,MX,631.0,0.0,,1462.0,2978564.0,23985.0,,15569464.0
2022-09-14,MX_AGU,16.0,0.0,,,44235.0,384.0,,
2022-09-14,MX_AGU_01001,16.0,0.0,,,41041.0,310.0,,
2022-09-06,MX_AGU_01002,1.0,0.0,,,597.0,12.0,,
2022-09-04,MX_AGU_01003,1.0,0.0,,,379.0,9.0,,
2022-08-16,MX_AGU_01004,1.0,0.0,,,66.0,3.0,,
2022-09-13,MX_AGU_01005,1.0,0.0,,,609.0,15.0,,
2022-09-03,MX_AGU_01006,1.0,0.0,,,654.0,10.0,,
2022-09-09,MX_AGU_01007,1.0,0.0,,,421.0,8.0,,
2022-08-30,MX_AGU_01008,1.0,0.0,,,40.0,3.0,,
2022-09-13,MX_AGU_01009,1.0,0.0,,,159.0,8.0,,
2022-08-24,MX_AGU_01010,1.0,0.0,,,129.0,1.0,,
2022-08-02,MX_AGU_01011,1.0,0.0,,,140.0,5.0,,
2022-09-14,MX_BCN,39.0,0.0,,,69790.0,915.0,,
2022-09-14,MX_BCN_02001,10.0,0.0,,,13154.0,185.0,,
2022-09-14,MX_BCN_02002,4.0,0.0,,,19985.0,231.0,,
2022-09-13,MX_BCN_02003,1.0,0.0,,,2275.0,21.0,,
2022-09-14,MX_BCN_02004,24.0,0.0,,,32029.0,450.0,,
2022-09-14,MX_BCN_02005,1.0,0.0,,,2347.0,28.0,,
2022-09-14,MX_BCS,16.0,0.0,,,58875.0,276.0,,
2022-09-13,MX_BCS_03001,3.0,0.0,,,4208.0,31.0,,
2022-09-14,MX_BCS_03002,1.0,0.0,,,4646.0,24.0,,
2022-09-14,MX_BCS_03003,10.0,0.0,,,30932.0,138.0,,
2022-09-14,MX_BCS_03008,5.0,0.0,,,17762.0,79.0,,
2022-09-13,MX_BCS_03009,1.0,0.0,,,1327.0,4.0,,
2022-09-14,MX_CAM,2.0,0.0,,,18307.0,144.0,,
2022-09-02,MX_CAM_04001,1.0,0.0,,,294.0,4.0,,
2022-09-14,MX_CAM_04002,2.0,0.0,,,10618.0,62.0,,
2022-09-13,MX_CAM_04003,1.0,0.0,,,4969.0,41.0,,
2022-08-29,MX_CAM_04004,1.0,0.0,,,863.0,5.0,,
2022-08-29,MX_CAM_04005,1.0,0.0,,,184.0,4.0,,
2022-08-22,MX_CAM_04006,0.0,1.0,,,144.0,8.0,,
2022-08-18,MX_CAM_04007,2.0,0.0,,,142.0,3.0,,
2022-07-30,MX_CAM_04008,1.0,0.0,,,45.0,1.0,,
2022-09-13,MX_CAM_04009,2.0,0.0,,,773.0,13.0,,
2022-08-16,MX_CAM_04010,3.0,0.0,,,204.0,1.0,,
2022-08-10,MX_CAM_04011,1.0,0.0,,,70.0,2.0,,
2022-09-14,MX_CHH,19.0,0.0,,,79965.0,989.0,,
2022-09-14,MX_CHH_08001,1.0,0.0,,,149.0,2.0,,
2022-09-12,MX_CHH_08002,2.0,0.0,,,708.0,2.0,,
2022-09-01,MX_CHH_08003,1.0,0.0,,,260.0,7.0,,
2022-08-22,MX_CHH_08004,1.0,0.0,,,20.0,0.0,,
2022-08-24,MX_CHH_08005,1.0,0.0,,,186.0,2.0,,
2022-08-11,MX_CHH_08006,1.0,0.0,,,21.0,1.0,,
2022-09-08,MX_CHH_08007,1.0,0.0,,,123.0,4.0,,
2022-08-26,MX_CHH_08008,1.0,0.0,,,19.0,1.0,,
2022-09-12,MX_CHH_08009,1.0,0.0,,,374.0,6.0,,
2022-09-09,MX_CHH_08010,1.0,0.0,,,410.0,6.0,,
2022-09-09,MX_CHH_08011,1.0,0.0,,,510.0,17.0,,
2022-08-12,MX_CHH_08012,1.0,0.0,,,16.0,2.0,,
2022-09-05,MX_CHH_08013,1.0,0.0,,,131.0,3.0,,
2022-08-18,MX_CHH_08014,1.0,0.0,,,36.0,4.0,,
2022-08-11,MX_CHH_08015,2.0,0.0,,,55.0,0.0,,
2022-08-25,MX_CHH_08016,1.0,0.0,,,7.0,0.0,,
2022-09-10,MX_CHH_08017,1.0,0.0,,,2147.0,51.0,,
2022-08-08,MX_CHH_08018,1.0,0.0,,,11.0,1.0,,
2022-09-14,MX_CHH_08019,8.0,0.0,,,38065.0,225.0,,
2022-08-26,MX_CHH_08020,1.0,0.0,,,190.0,0.0,,
2022-09-13,MX_CHH_08021,2.0,0.0,,,2668.0,51.0,,
2022-08-15,MX_CHH_08022,1.0,0.0,,,8.0,1.0,,
2022-08-29,MX_CHH_08023,1.0,0.0,,,75.0,1.0,,
2022-08-17,MX_CHH_08024,1.0,0.0,,,32.0,1.0,,
2022-09-07,MX_CHH_08025,1.0,0.0,,,12.0,1.0,,
2022-08-10,MX_CHH_08026,1.0,0.0,,,14.0,0.0,,
2022-09-12,MX_CHH_08027,1.0,0.0,,,399.0,3.0,,
2022-09-06,MX_CHH_08028,1.0,0.0,,,95.0,2.0,,
2022-09-05,MX_CHH_08029,1.0,0.0,,,150.0,2.0,,
2022-09-14,MX_CHH_08030,3.0,0.0,,,177.0,0.0,,
2022-09-06,MX_CHH_08031,1.0,0.0,,,222.0,7.0,,
2022-09-13,MX_CHH_08032,2.0,0.0,,,4781.0,43.0,,
2022-09-01,MX_CHH_08033,2.0,0.0,,,32.0,0.0,,
2022-08-28,MX_CHH_08034,1.0,0.0,,,29.0,0.0,,
2022-08-25,MX_CHH_08035,1.0,0.0,,,15.0,2.0,,
2022-09-08,MX_CHH_08036,1.0,0.0,,,492.0,21.0,,
2022-09-14,MX_CHH_08037,1.0,0.0,,,22620.0,415.0,,
2022-08-21,MX_CHH_08038,1.0,0.0,,,180.0,1.0,,
2022-08-10,MX_CHH_08039,1.0,0.0,,,114.0,0.0,,
2022-09-06,MX_CHH_08040,1.0,0.0,,,161.0,2.0,,
2022-09-06,MX_CHH_08041,1.0,0.0,,,7.0,0.0,,
2022-09-08,MX_CHH_08042,1.0,0.0,,,50.0,0.0,,
2022-09-01,MX_CHH_08043,1.0,0.0,,,10.0,0.0,,
2022-09-08,MX_CHH_08044,1.0,0.0,,,71.0,6.0,,
2022-09-13,MX_CHH_08045,1.0,0.0,,,408.0,15.0,,
2022-08-04,MX_CHH_08046,2.0,0.0,,,14.0,1.0,,
2022-09-09,MX_CHH_08047,1.0,0.0,,,28.0,1.0,,
2022-09-08,MX_CHH_08048,2.0,0.0,,,76.0,6.0,,
2022-09-05,MX_CHH_08049,2.0,0.0,,,39.0,0.0,,
2022-09-12,MX_CHH_08050,3.0,0.0,,,1340.0,29.0,,
2022-09-12,MX_CHH_08051,1.0,0.0,,,39.0,2.0,,
2022-09-14,MX_CHH_08052,4.0,0.0,,,835.0,6.0,,
2022-09-07,MX_CHH_08053,1.0,0.0,,,93.0,2.0,,
2022-07-14,MX_CHH_08054,1.0,0.0,,,3.0,0.0,,
2022-08-26,MX_CHH_08055,1.0,0.0,,,84.0,5.0,,
2022-07-11,MX_CHH_08056,1.0,0.0,,,30.0,1.0,,
2022-09-02,MX_CHH_08057,1.0,0.0,,,35.0,1.0,,
2022-07-15,MX_CHH_08058,1.0,0.0,,,7.0,0.0,,
2022-09-02,MX_CHH_08059,1.0,0.0,,,168.0,1.0,,
2022-09-05,MX_CHH_08060,1.0,0.0,,,225.0,8.0,,
2022-09-04,MX_CHH_08061,1.0,0.0,,,22.0,0.0,,
2022-09-14,MX_CHH_08062,1.0,0.0,,,403.0,7.0,,
2022-09-08,MX_CHH_08063,1.0,0.0,,,38.0,1.0,,
2022-07-28,MX_CHH_08064,1.0,0.0,,,41.0,0.0,,
2022-08-18,MX_CHH_08065,1.0,0.0,,,50.0,3.0,,
2022-09-14,MX_CHH_08066,1.0,0.0,,,39.0,2.0,,
2022-08-14,MX_CHH_08067,0.0,1.0,,,91.0,5.0,,
2022-09-14,MX_CHP,2.0,0.0,,,25315.0,123.0,,
2022-08-18,MX_CHP_07001,1.0,0.0,,,14.0,0.0,,
2022-09-03,MX_CHP_07002,1.0,0.0,,,98.0,1.0,,
2022-09-01,MX_CHP_07003,1.0,0.0,,,160.0,0.0,,
2022-08-28,MX_CHP_07004,1.0,0.0,,,31.0,1.0,,
2022-09-06,MX_CHP_07005,1.0,0.0,,,16.0,0.0,,
2022-09-09,MX_CHP_07006,1.0,0.0,,,73.0,0.0,,
2022-08-31,MX_CHP_07007,1.0,0.0,,,40.0,0.0,,
2022-09-08,MX_CHP_07008,1.0,0.0,,,56.0,0.0,,
2022-08-31,MX_CHP_07009,6.0,0.0,,,377.0,2.0,,
2022-08-19,MX_CHP_07010,2.0,0.0,,,17.0,0.0,,
2022-09-03,MX_CHP_07011,1.0,0.0,,,91.0,0.0,,
2022-08-29,MX_CHP_07012,2.0,0.0,,,125.0,0.0,,
2022-08-07,MX_CHP_07013,1.0,0.0,,,52.0,0.0,,
2022-08-15,MX_CHP_07014,1.0,0.0,,,18.0,0.0,,
2022-09-06,MX_CHP_07015,1.0,0.0,,,203.0,2.0,,
2022-08-25,MX_CHP_07016,1.0,0.0,,,103.0,3.0,,
2022-09-07,MX_CHP_07017,1.0,0.0,,,276.0,1.0,,
2022-09-05,MX_CHP_07018,1.0,0.0,,,30.0,0.0,,
2022-09-09,MX_CHP_07019,2.0,0.0,,,1591.0,0.0,,
2022-08-15,MX_CHP_07020,4.0,0.0,,,52.0,0.0,,
2022-07-21,MX_CHP_07021,1.0,0.0,,,32.0,0.0,,
2022-09-01,MX_CHP_07022,1.0,0.0,,,112.0,0.0,,
2022-09-01,MX_CHP_07023,2.0,0.0,,,115.0,0.0,,
2022-09-05,MX_CHP_07024,1.0,0.0,,,70.0,0.0,,
2022-08-31,MX_CHP_07025,1.0,0.0,,,8.0,0.0,,
2022-09-01,MX_CHP_07026,2.0,0.0,,,112.0,0.0,,
2022-09-09,MX_CHP_07027,1.0,0.0,,,397.0,2.0,,
2022-08-18,MX_CHP_07028,1.0,0.0,,,37.0,0.0,,
2022-03-08,MX_CHP_07029,1.0,0.0,,,4.0,0.0,,
2022-09-03,MX_CHP_07030,1.0,0.0,,,88.0,0.0,,
2022-09-05,MX_CHP_07031,3.0,0.0,,,140.0,1.0,,
2022-09-01,MX_CHP_07032,1.0,0.0,,,81.0,1.0,,
2022-08-16,MX_CHP_07033,1.0,0.0,,,3.0,0.0,,
2022-09-06,MX_CHP_07034,1.0,0.0,,,211.0,1.0,,
2022-09-05,MX_CHP_07035,2.0,0.0,,,59.0,1.0,,
2022-08-25,MX_CHP_07036,1.0,0.0,,,13.0,0.0,,
2022-09-06,MX_CHP_07037,1.0,0.0,,,184.0,0.0,,
2022-09-01,MX_CHP_07038,1.0,0.0,,,147.0,0.0,,
2022-02-19,MX_CHP_07039,1.0,0.0,,,14.0,0.0,,
2022-09-06,MX_CHP_07040,1.0,0.0,,,270.0,2.0,,
2022-09-05,MX_CHP_07041,2.0,0.0,,,81.0,0.0,,
2022-09-01,MX_CHP_07042,1.0,0.0,,,52.0,0.0,,
2022-09-08,MX_CHP_07043,1.0,0.0,,,194.0,2.0,,
2022-07-12,MX_CHP_07044,1.0,0.0,,,8.0,0.0,,
2022-09-01,MX_CHP_07045,1.0,0.0,,,7.0,0.0,,
2022-08-30,MX_CHP_07046,1.0,0.0,,,71.0,0.0,,
2022-09-02,MX_CHP_07047,1.0,0.0,,,73.0,1.0,,
2022-08-31,MX_CHP_07048,1.0,0.0,,,254.0,1.0,,
2022-09-01,MX_CHP_07049,1.0,0.0,,,79.0,0.0,,
2022-08-29,MX_CHP_07050,1.0,0.0,,,73.0,0.0,,
2022-09-05,MX_CHP_07051,4.0,0.0,,,93.0,0.0,,
2022-09-05,MX_CHP_07052,1.0,0.0,,,303.0,0.0,,
2022-09-06,MX_CHP_07053,1.0,0.0,,,38.0,0.0,,
2022-08-31,MX_CHP_07054,1.0,0.0,,,90.0,0.0,,
2022-07-27,MX_CHP_07055,1.0,0.0,,,25.0,0.0,,
2022-09-01,MX_CHP_07056,1.0,0.0,,,42.0,0.0,,
2022-09-07,MX_CHP_07057,2.0,0.0,,,258.0,0.0,,
2022-09-09,MX_CHP_07058,1.0,0.0,,,9.0,0.0,,
2022-09-09,MX_CHP_07059,2.0,0.0,,,570.0,1.0,,
2022-09-07,MX_CHP_07061,1.0,0.0,,,146.0,1.0,,
2022-09-05,MX_CHP_07062,4.0,0.0,,,62.0,2.0,,
2022-07-19,MX_CHP_07063,3.0,0.0,,,7.0,1.0,,
2022-09-01,MX_CHP_07064,1.0,0.0,,,66.0,0.0,,
2022-08-30,MX_CHP_07065,5.0,0.0,,,745.0,6.0,,
2022-09-01,MX_CHP_07066,2.0,0.0,,,52.0,0.0,,
2022-03-29,MX_CHP_07067,1.0,0.0,,,4.0,0.0,,
2022-09-08,MX_CHP_07068,1.0,0.0,,,480.0,1.0,,
2022-09-01,MX_CHP_07069,1.0,0.0,,,147.0,1.0,,
2022-08-31,MX_CHP_07070,1.0,0.0,,,38.0,0.0,,
2022-09-04,MX_CHP_07071,1.0,0.0,,,75.0,0.0,,
2022-08-11,MX_CHP_07072,1.0,0.0,,,32.0,0.0,,
2022-08-26,MX_CHP_07073,1.0,0.0,,,48.0,0.0,,
2022-09-09,MX_CHP_07074,1.0,0.0,,,377.0,6.0,,
2022-09-05,MX_CHP_07075,1.0,0.0,,,94.0,0.0,,
2022-08-09,MX_CHP_07076,1.0,0.0,,,21.0,1.0,,
2022-08-30,MX_CHP_07077,1.0,0.0,,,77.0,0.0,,
2022-09-12,MX_CHP_07078,1.0,0.0,,,1003.0,5.0,,
2022-09-01,MX_CHP_07079,1.0,0.0,,,29.0,0.0,,
2022-09-07,MX_CHP_07080,1.0,0.0,,,65.0,0.0,,
2022-08-31,MX_CHP_07081,1.0,0.0,,,59.0,0.0,,
2022-08-13,MX_CHP_07082,1.0,0.0,,,24.0,0.0,,
2022-08-30,MX_CHP_07083,22.0,0.0,,,131.0,1.0,,
2022-09-05,MX_CHP_07084,3.0,0.0,,,78.0,0.0,,
2022-09-01,MX_CHP_07085,1.0,0.0,,,33.0,0.0,,
2022-08-26,MX_CHP_07086,1.0,0.0,,,60.0,0.0,,
